_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt,check_result
899280976,3/4/2016 22:54:52,1913879003,3/4/2016 22:27:07,false,elite,0.3762,32363453,GBR,N7,Epsom,178.79.176.78,"{""text"":""where is where half an 0:30"",""result"":""yes""}",where is where half an 0:30,"/// """" --- Your reply is missing the following information: 0:30, from_stop=?, to_stop=? /// ""0:30, London from Machester bus is there"" --- Your reply is missing the following information: from_stop=?, to_stop=? /// ""there is a disconnection in half an hour"" --- Your reply is missing the following information: from_stop=?, to_stop=? /// ""yes, there is a disconnection in half an hour"" --- Your reply is missing the following information: from_stop=?, to_stop=? /// ""half an hour wouldn't come home from school..?"" --- Your reply is missing the following information: from_stop=?, to_stop=? /// ""half an hour wouldn't come home from school..?"" --- Your reply is missing the following information: from_stop=?, to_stop=? /// ""half an hour where is where"" --- Your reply contains superfluous information: time /// ""where is where half an hour"" --- Your reply contains superfluous information: time /// ""where is where half an hour, 0:30"" --- Your reply contains superfluous information: time /// ""where is where half an 0:30 hour"" --- Your reply contains superfluous information: time","inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"confirm: departure_time_rel=0:30; request: from_stop=?, to_stop=?",confirm-request,is there a connection in half an hour,
899280976,3/5/2016 00:03:30,1913923808,3/4/2016 23:59:42,false,clixsense,0.4567,31738779,CAN,ON,Toronto,108.175.226.120,"{""text"":""Yes there is a connection in 0:30 but from where and to where do you want to travel?"",""result"":""yes""}",Yes there is a connection in 0:30 but from where and to where do you want to travel?,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"confirm: departure_time_rel=0:30; request: from_stop=?, to_stop=?",confirm-request,is there a connection in half an hour,
899280980,3/7/2016 02:10:29,1915136063,3/7/2016 02:09:43,false,instagc,0.7778,20312760,GBR,L2,Rochdale,92.29.178.81,"{""text"":""where from and to?"",""result"":""yes""}",where from and to?,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"from_stop=?, to_stop=?",request,is there a connection in half an hour,
899280980,3/7/2016 16:39:51,1915523969,3/7/2016 16:38:55,false,elite,0.5746,32799278,GBR,V2,Glasgow,81.136.58.12,"{""text"":""from where to which place"",""result"":""yes""}",from where to which place,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"from_stop=?, to_stop=?",request,is there a connection in half an hour,
899280980,3/7/2016 17:17:04,1915549046,3/7/2016 17:15:36,false,clixsense,0.4771,31304413,CAN,BC,Kelowna,66.183.36.177,"{""text"":""from where to where ? "",""result"":""yes""}",from where to where ?,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"from_stop=?, to_stop=?",request,is there a connection in half an hour,
899280981,3/7/2016 16:42:06,1915525624,3/7/2016 16:41:11,false,elite,0.5746,32799278,GBR,V2,Glasgow,81.136.58.12,"{""text"":""not found from Inwood subway to Delancey Street place"",""result"":""yes""}",not found from Inwood subway to Delancey Street place,"/// ""not found from "" --- Your reply is missing the following information: Inwood, Delancey Street, subway /// ""not found from Inwood"" --- Your reply is missing the following information: Delancey Street, subway /// ""not found from Inwood "" --- Your reply is missing the following information: Delancey Street, subway /// ""not found from Inwood subway"" --- Your reply is missing the following information: Delancey Street /// ""not found from Inwood subway to "" --- Your reply is missing the following information: Delancey Street /// ""not found from Inwood subway to Delancey Street"" --- Your reply is too short. Use full, fluent sentences.","inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i would like to find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Inwood, to_stop=Delancey Street, vehicle=subway",apologize,i would like to find a subway connection from Inwood to Delancey Street,
899280981,3/7/2016 19:34:03,1915620951,3/7/2016 19:32:41,false,clixsense,0.42,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""no subway found from Inwood to Delancey Street, sorry"",""result"":""yes""}","no subway found from Inwood to Delancey Street, sorry","/// ""no subway found from"" --- Your reply is missing the following information: Inwood, Delancey Street /// ""no subway Inwoodfound from"" --- Your reply is missing the following information: Delancey Street /// ""no subway Inwood to found from"" --- Your reply is missing the following information: Delancey Street /// ""no subway Inwood to Delancey Streetfound from"" --- Your reply is too short. Use full, fluent sentences. /// ""no subway found from "" --- Your reply is missing the following information: Inwood, Delancey Street /// ""no subway found from Inwood"" --- Your reply is missing the following information: Delancey Street /// ""no subway found from Inwood to "" --- Your reply is missing the following information: Delancey Street /// ""no subway found from Inwood to Delancey Street"" --- Your reply is too short. Use full, fluent sentences.","inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i would like to find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Inwood, to_stop=Delancey Street, vehicle=subway",apologize,i would like to find a subway connection from Inwood to Delancey Street,
899280981,3/7/2016 19:44:48,1915627440,3/7/2016 19:41:42,false,instagc,0.15,29959311,USA,PA,Waynesboro,174.54.96.201,"{""text"":""Sorry not found subway from Inwood to Delancey Street"",""result"":""yes""}",Sorry not found subway from Inwood to Delancey Street,"/// ""Sorry, I cannot find a subway from Inwood to Delancey Street"" --- Your reply is missing the following information: notfound /// ""Sorry notfound a subway from Inwood to Delancey Street"" --- Your reply is missing the following information: notfound /// ""Sorry notfound, a subway from Inwood to Delancey Street"" --- Your reply is missing the following information: notfound /// ""Sorry notfound , a subway from Inwood to Delancey Street"" --- Your reply is missing the following information: notfound /// ""notfound a"" --- Your reply is missing the following information: notfound, Inwood, Delancey Street, subway /// ""not found a"" --- Your reply is missing the following information: Inwood, Delancey Street, subway","inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i would like to find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Inwood, to_stop=Delancey Street, vehicle=subway",apologize,i would like to find a subway connection from Inwood to Delancey Street,
899280982,3/4/2016 23:29:09,1913900560,3/4/2016 23:18:30,false,elite,0.3762,32363453,GBR,N7,Epsom,178.79.176.78,"{""text"":""6.0 miles between London and Florida"",""result"":""yes""}",6.0 miles between London and Florida,"/// ""6.0 mil between London and Florida"" --- Your reply is missing the following information: 6.0 miles",request(distance),the distance of the trip,distance=6.0 miles,reply,the distance of the trip,
899280982,3/4/2016 23:59:41,1913921172,3/4/2016 23:39:07,false,clixsense,0.4567,31738779,CAN,ON,Toronto,108.175.226.120,"{""text"":""This trip lasts 6.0 miles."",""result"":""yes""}",This trip lasts 6.0 miles.,,request(distance),the distance of the trip,distance=6.0 miles,reply,the distance of the trip,
899280982,3/5/2016 00:56:24,1913960270,3/5/2016 00:51:04,false,neodev,0.6519,36687139,CAN,ON,North York,99.234.213.142,"{""text"":""Your trip will take 6.0 miles."",""result"":""yes""}",Your trip will take 6.0 miles.,"/// ""Your trip will take six miles."" --- Your reply is missing the following information: 6.0 miles",request(distance),the distance of the trip,distance=6.0 miles,reply,the distance of the trip,
899280983,3/4/2016 21:44:33,1913831703,3/4/2016 21:41:53,false,prodege,1.0,36249024,CAN,ON,North York,99.225.188.40,"{""text"":""Where are you leaving from to go to Columbus Circle?"",""result"":""yes""}",Where are you leaving from to go to Columbus Circle?,,"inform(to_stop=""*STREET"")",travelling to *STOP,confirm: to_stop=Columbus Circle; request: from_stop=?,confirm-request,travelling to Columbus Circle,
899280983,3/4/2016 22:27:06,1913859072,3/4/2016 22:01:33,false,elite,0.3762,32363453,GBR,N7,Epsom,178.79.176.78,"{""text"":""How he went on a trip to Columbus Circle"",""result"":""yes""}",How he went on a trip to Columbus Circle,"/// ""travelling to Columbus Circle"" --- Your reply is missing the following information: from_stop=? /// ""travelling to stop Columbus Circle"" --- Your reply is missing the following information: from_stop=? /// ""to stop Columbus Circle"" --- Your reply is missing the following information: from_stop=? /// ""from UK to Columbus Clircle"" --- Your reply is missing the following information: Columbus Circle, from_stop=? /// ""where's go from UK to Columbus Clircle"" --- Your reply is missing the following information: Columbus Circle /// ""where's go from UK to Coumbus Circle"" --- Your reply is missing the following information: Columbus Circle /// ""i'm going  from UK to Coumbus Circle"" --- Your reply is missing the following information: Columbus Circle, from_stop=? /// ""i'm going   to Coumbus Circle from UK"" --- Your reply is missing the following information: Columbus Circle, from_stop=? /// ""going   to Coumbus Circle from UK"" --- Your reply is missing the following information: Columbus Circle, from_stop=? /// ""going   to Coumbus Circle "" --- Your reply is missing the following information: Columbus Circle, from_stop=? /// ""to go  Coumbus Circle "" --- Your reply is missing the following information: Columbus Circle, from_stop=? /// ""i'm travelling from newyork"" --- Your reply is missing the following information: Columbus Circle, from_stop=? /// ""i'm travelling from newyork to Columbus Circle"" --- Your reply is missing the following information: from_stop=? /// ""i m travelling from newyork to Columbus Circle"" --- Your reply is missing the following information: from_stop=? /// ""i' m travelling,  from newyork to Columbus Circle"" --- Your reply is missing the following information: from_stop=? /// ""i' m travelling,  from newyork to Columbus Circle."" --- Your reply is missing the following information: from_stop=? /// ""I' m travelling,  from newyork to Columbus Circle."" --- Your reply is missing the following information: from_stop=? /// ""I' m travelling,  from newyork to Columbus Circle."" --- Your reply is missing the following information: from_stop=? /// ""I' m travelling,  from newyork to Columbus Circle."" --- Your reply is missing the following information: from_stop=? /// ""I love to travel Columbus Circle"" --- Your reply is missing the following information: from_stop=?","inform(to_stop=""*STREET"")",travelling to *STOP,confirm: to_stop=Columbus Circle; request: from_stop=?,confirm-request,travelling to Columbus Circle,
899280983,3/4/2016 23:39:06,1913907897,3/4/2016 23:28:02,false,clixsense,0.4567,31738779,CAN,ON,Toronto,108.175.226.120,"{""text"":""From where do you want to depart to get to Columbus Circle?"",""result"":""yes""}",From where do you want to depart to get to Columbus Circle?,,"inform(to_stop=""*STREET"")",travelling to *STOP,confirm: to_stop=Columbus Circle; request: from_stop=?,confirm-request,travelling to Columbus Circle,
899280985,3/7/2016 16:44:10,1915526889,3/7/2016 16:43:03,false,elite,0.5746,32799278,GBR,V2,Glasgow,81.136.58.12,"{""text"":""to which place"",""result"":""yes""}",to which place,,"inform(from_stop=""*STREET"")",yes can i have a connection to from *STOP to ro,to_stop=?,request,yes can i have a connection to from East Broadway to ro,
899280985,3/7/2016 22:31:58,1915761077,3/7/2016 22:29:35,false,prodege,0.55,35773741,GBR,N3,Stockton-on-tees,31.52.164.22,"{""text"":""Where is your destination?"",""result"":""yes""}",Where is your destination?,,"inform(from_stop=""*STREET"")",yes can i have a connection to from *STOP to ro,to_stop=?,request,yes can i have a connection to from East Broadway to ro,
899280985,3/8/2016 03:10:54,1915946490,3/8/2016 03:04:16,false,prodege,0.3667,30409823,CAN,ON,Richmond Hill,99.237.161.4,"{""text"":""I'm sorry, can you please provide additional information; where would you like to travel to"",""result"":""yes""}","I'm sorry, can you please provide additional information; where would you like to travel to?","/// ""I'm sorry, can you please provide additional information?"" --- Your reply is missing the following information: to_stop=? /// ""I'm sorry, can you please provide additional information. What is to=?"" --- Your reply contains weird characters. Use only the English alphabet and basic punctuation.","inform(from_stop=""*STREET"")",yes can i have a connection to from *STOP to ro,to_stop=?,request,yes can i have a connection to from East Broadway to ro,
899280986,3/5/2016 01:23:36,1913985256,3/5/2016 01:19:59,false,neodev,0.6519,36687139,CAN,ON,North York,99.234.213.142,"{""text"":""Yes, to Broad Street, where are you coming from?"",""result"":""yes""}","Yes, to Broad Street, where are you coming from?",,"inform(to_stop=""*STREET"")",connection to *STOP,confirm: to_stop=Broad Street; request: from_stop=?,confirm-request,connection to Broad Street,
899280986,3/5/2016 01:30:22,1913992267,3/5/2016 01:28:48,false,clixsense,0.5964,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, from Broad Street.But where would you like to go?"",""result"":""yes""}","Yes, from Broad Street.But where would you like to go?",,"inform(to_stop=""*STREET"")",connection to *STOP,confirm: to_stop=Broad Street; request: from_stop=?,confirm-request,connection to Broad Street,
899280986,3/5/2016 02:15:45,1914009973,3/5/2016 02:12:40,false,instagc,0.4417,34070076,USA,LA,Bossier City,173.217.45.213,"{""text"":""comfirming to broad street, but from where?"",""result"":""yes""}","confirming to broad street, but from where?","/// """" --- Your reply is missing the following information: Broad Street, from_stop=? /// """" --- Your reply is missing the following information: Broad Street, from_stop=?","inform(to_stop=""*STREET"")",connection to *STOP,confirm: to_stop=Broad Street; request: from_stop=?,confirm-request,connection to Broad Street,
899280988,3/5/2016 00:15:29,1913932388,3/4/2016 23:50:07,false,elite,0.3762,32363453,GBR,N7,Epsom,178.79.176.78,"{""text"":""1.0 miles between 2 points"",""result"":""yes""}",1.0 miles between 2 points,,request(num_transfers)&request(distance),how long is it how many transfers and what is the distance of,"distance=1.0 miles, num_transfers=2",reply,how long is it how many transfers and what is the distance of,
899280988,3/5/2016 01:03:56,1913965663,3/5/2016 00:59:24,false,neodev,0.6519,36687139,CAN,ON,North York,99.234.213.142,"{""text"":""You will be going 2 transfers and a distance of 1.0 miles."",""result"":""yes""}",You will be going 2 transfers and a distance of 1.0 miles.,,request(num_transfers)&request(distance),how long is it how many transfers and what is the distance of,"distance=1.0 miles, num_transfers=2",reply,how long is it how many transfers and what is the distance of,
